commodity_code,gsin-description_en
N6509,"Drugs and Biologicals, Veterinary Use"
N6510,Surgical Dressing Materials
N6510E,BANDAGES AND DRESSINGS
N6510ES,"DRESSING MATERIEL, WOUND TREATMENT"
N6510ET,"SUPPORTS ELASTIC, ANKLE, KNEE, ELBOW"
N6510M,PACKS AND PADS (SURGICAL DRESSING MATERIALS)
N6510MH,PADS INCONTINENCE
N6510QC,"SPONGE, ABSORBABLE GELATIN"
N6515,"Medical and Surgical Instruments, Equipment and Supplies"
N6515001,DRUG DELIVERY SYSTEMS (N.E.S.)
N6515002,"VENTILATORS, INFANTS AND ADULTS"
N6515004,EMERGENCY ASSISTANCE REQUEST SYSTEMS
N6515005,PLASMA THAWING UNITS
N6515007,IV - PUSH PRESSURE INFUSOR
N6515BD,WALKERS (TML) FOLDING
N6515C,MEDICAL EQUIPMENT SURGICAL/DIAGNOSTIC AND ACCESSORIES
N6515CC,"BOOTHS, AUDIOMETRIC EXAMINATION"
N6515CEA,"BULB, SPHYGMOMANOMETER"
N6515CF,DEFIBRILLATORS
N6515CG,ELECTROCARDIOGRAPH
N6515CH,ELECTROENCEPHALOGRAPH
N6515CLA,ULTRASONIC UNIT PHYSIOTHERAPEUTIC
N6515CN,OXYGEN MEDICAL EQUIPMENT
N6515CS,"MONITOR, PHYSIOLOGICAL FUNCTIONS AND ACCESSORIES"
N6515CSA,"DEVICE BIOFEEDBACK, HEART RATE MONITORING"
N6515CVA,VALVES AND CATHETERS CARDIAC
N6515CW,ENDOSCOPES
N6515CZ,PATHOLOGY EQUIPMENT
N6515D,SURGICAL INSTRUMENT
N6515HC,"GLOVES, LATEX, DISPOSABLE"
N6515J,HEARING AIDS
N6515K,INSUFFLATORS AND ACCESSORIES
N6515L,"NEBULIZER, MEDICINAL"
N6515N,"PLUG, EAR"
N6515NC,"PLUG, EAR, RUBBER"
N6515T,"CONDOM (SHEATH, PROPHYLACTIC)"
N6515V,Veterinary Equipment and Supplies
N6515Y,PROSTHETIC SUPPLIES
N6515ZA,THERMAL TRANSFER OR COLD/HOT PACKS
N6515ZB,HYPOTHERMIA EQUIPMENT
N6520,"Dental Instruments, Equipment, and Supplies"
N6520A,DENTAL BURR
N6520B,DENTAL CHAIR
N6520Q,DENTAL UNITS
N6520U,"DENTAL INSTRUMENTS, EQUIPMENT AND SUPPLIES (N.E.S.)"
N6525,"Imaging Equipment and Supplies: Medical, Dental, Veterinary"
N6525A,X-RAY EQUIPMENT (EXCEPT INDUSTRIAL)
N6525AA,"X-RAY EQUIPMENT, RADIOGRAPHIC, MEDICAL"
N6525B,"CHEMICALS, X-RAY FILM"
N6525E,"PROCESSORS, X-RAY FILM"
N6525F,"X-RAY FILM, MEDICAL (ALL TYPES)"
N6525G,"Ultrasonic Unit, Diagnostic, Human"
N6525H,Nuclear Magnetic Resonance Spectroscopy
N6525J,Computed Tomography (CT) Scanner
N6525K,Magnetic Resonance Imaging Equipment (MRI)
N6530,"Hospital Furniture, Equipment, Utensils and Supplies"
N6530001,DRUG RECOVERY EQUIPMENT
N6530A,"BED, HOSPITAL"
N6530AB,"BED, HOSPITAL, STEEL, ELECTRICALLY OPERATED"
N6530B,"CHAIR, HOSPITAL"
N6530BA,"CHAIR, HOSPITAL, GERIATRIC TYPE"
N6530BB,"CHAIR, HOSPITAL, CONVALESCENT TYPE"
N6530C,"FURNITURE, HOSPITAL"
N6530E,STOOL (HOSPITAL)
N6530EA,"STOOL, REVOLVING, ADJUSTABLE (HOSPITAL)"
N6530F,TABLE (HOSPITAL)
N6530GAC,"BAG, URINE"
N6530GBB,"BASIN, EMESIS, STAINLESS STEEL"
N6530GC,"BEDPAN, STEELWARE"
N6530GEC,"BOTTLE/VIAL, GLASS (PRESCRIPTION DISPENSING)"
N6530GJ,"CABINETS, HOSPITAL"
N6530GL,"CART, HOSPITAL"
N6530LAB,"Lights, Examining"
N6530LB,LITTER/STRETCHER
N6530LBA,"LITTER/STRETCHER, ALUMINUM"
N6530LBB,"LITTER/STRETCHER, FOLDING"
N6530LBC,"LITTER/STRETCHER, SURVIVAL"
N6530NB,ORTHOPEDIC EQUIPMENT
N6530PB,"PAPER, SHEETING, EXAMINATION-TREATMENT, TABLES"
N6530PC,PHYSIOTHERAPY EQUIPMENT
N6530PCA,BATH WHIRLPOOL
N6530PD,"PIN, SAFETY, ORTHOPEDIC TYPE"
N6530PG,PULMONARY EQUIPMENT
N6530PL,RADIOLOGY EQUIPMENT
N6530Q,CHAIR EVACUATION
N6530RA,RESPIRATOR
N6530SA,STAND (HOSPITAL)
N6530SB,STERILIZER
N6530SBA,"STERILIZER/AUTOCLAVE, PORTABLE"
N6530SBB,"STERILIZER, BEDPAN, BOILING TYPE"
N6530SBG,"STERILIZER, WATER TYPE"
N6530SBH,"STERILIZER, WATER, ULTRAVIOLET"
N6530SC,STERILIZER CONTROLS
N6530SE,"STRETCHER, AMBULANCE/HOSPITAL, WHEELED"
N6530SH,"STRAPS, RESTRAINT"
N6530TAB,"TABLE, EXAMINING"
N6530TD,"TUBE, DRINKING, BENT TYPE, GLASS"
N6530WB,"Wheelchair, All Types"
N6530WC,PATIENT LIFT AND TRANSPORT DEVICE
N6530X,AMBULATORY AIDS
N6532,Hospital and Surgical Clothing and Related Special Purpose Items
N6540,"Opticians Equipment, Instruments and Supplies"
N6540A,"OPTICIANS INSTRUMENTS, EQUIPMENT AND SUPPLIES (N.E.S.)"
N6540C,Eyeglasses
N6545,"Replenishable Field Medical Sets, Kits, and Outfits"
N6545B,"FIRST AID KIT, GENERAL PURPOSE"
N6545D,"OPTICAL EQUIPMENT SET, DIAGNOSTIC, FIELD SERVICE UNIT"
N6545EA,KIT SEXUAL ASSAULT EXAMINATION
N6550,"In Vitro Diagnostic Substances, Reagents, Test Kits and Sets"
N6550FR,TEST KITS
N6550FRJ,"TEST KITS, DIAGNOSTIC REAGENTS"
N6550FS,TEST STRIPS AND COLOUR CHART
N6550G,"SENSITIVITY DISCS, DIAGNOSTIC (ANTIBIOTIC)"
N6605,Navigational Instruments
N6605201,"NAVIGATIONAL INSTRUMENTS, AIRBORNE"
N6605993,"COMPASS, MAGNETIC, UNMOUNTED, WRIST TYPE"
N6605999,NAVIGATIONAL INSTRUMENTS MISCELLANEOUS SPARES
N6610,Flight Instruments
N6615,Automatic Pilot Mechanisms and Airborne Gyro Components
N6620,Engine Instruments
N6625,Electrical and Electronic Properties Measuring and Testing Instruments
N6625A,"AMPLIFIERS AND PREAMPLIFIERS, TEST"
N6625AA,"AMPLIFIERS, TEST"
N6625B,"ANALYZERS, ELECTRONIC TEST EQUIPMENT (SEE ALSO TEST SETS,       ELECTRONIC TEST EQUIPMENT)"
N6625BV,"ANALYZERS, SPECTRUM"
N6625C,"ATTENUATORS, TEST"
N6625E,"CALIBRATORS, ELECTRONIC TEST EQUIPMENT"
N6625F,"COMPARATORS, TEST"
N6625G,"COUNTERS, ELECTRONIC TEST EQUIPMENT"
N6625H,"GENERATORS, ELECTRONIC TEST EQUIPMENT (SEE ALSO OSCILLATORS,    ELECTRONIC TEST EQUIPMENT)"
N6625K,"INDICATORS AND DETECTORS, ELECTRONIC TEST EQUIPMENT"
N6625L,"LOADS, ELECTRONIC TEST EQUIPMENT"
N6625M,"METERS, ELECTRONIC TEST EQUIPMENT"
N6625MDA,"METERS, AUDIO"
N6625MES,"METERS, RADIATION"
N6625N,"MODULATORS AND DEMODULATORS, TEST"
N6625P,"OSCILLATORS, ELECTRONIC TEST EQUIPMENT (SEE ALSO GENERATORS,    ELECTRONIC TEST EQUIPMENT)"
N6625R,OSCILLOSCOPES AND ACCESSORIES
N6625RB,"OSCILLOSCOPES, BANDWIDTH GREATER THAN 100 MH Z"
N6625RC,"OSCILLOSCOPES, 50 MH Z, 4 CHANNEL"
N6625S,"POWER SUPPLIES, ELECTRICAL TEST EQUIPMENT"
N6625T,"PROBES, ELECTRONIC TEST EQUIPMENT (EXCEPT OSCILLOSCOPE)"
N6625U,"RECORDERS AND PLOTTERS, ELECTRONIC TEST EQUIPMENT"
N6625V,"STANDARDS, ELECTRICAL"
N6625W,"TEST SETS, ELECTRONIC TEST EQUIPMENT (SEE ALSO ANALYZERS,       ELECTRONIC TEST EQUIPMENT)"
N6625WU,DATA LOGGERS
N6625Y,WAVEGUIDE AND COAXIAL TEST COMPONENTS AND ACCESSORIES
N6625YU,"WAVEGUIDE, WINDOWS, TEST"
N6625Z,"ELECTRONIC TEST EQUIPMENT, N.E.S. AND COMPONENTS AND ACCESSORIES"
N6625ZAS,"SCANNER, TEST"
N6625ZCA,"CURRENT TRACERS, LOGIC"
N6630,Chemical Analysis Instruments
N6630A,ANALYZERS
N6630AA,"ANALYZERS, AMINO ACID"
N6630AC,"ANALYZERS, COAGULATION, AUTOMATIC"
N6630AE,"ANALYZERS, ELECTRON PROBE (MICROPROBE)"
N6630AF,"ANALYZERS, GAS (INCLUDES NOX, CO, CO2, SO2, O2) EXCLUDES HAZARD TYPE"
N6630AG,"ANALYZERS, ELEMENTAL (C, H, N, TOC)"
N6630AH,"ANALYZERS, BLOOD GAS, ELECTROLYTES (PCO,PH,PO,NA,K,CA)"
N6630AJ,"ANALYZERS, FLOW CYTOMETERS"
N6630AL,"ANALYZERS, POLAROGRAPHY"
N6630AM,"ANALYZERS, CHEMICAL, AUTOMATIC (INCLUDES CLINICAL)"
N6630AN,"ANALYZERS, SURFACE ORIENTATED (AUGER, PHOTOELECTRON SPECTROMETERS, MOLECULAR BEAM EPITAXY, CHEMICAL VAPOR DEPOSITION)"
N6630B,CHROMATOGRAPH
N6630BA,"CHROMATOGRAPH, GAS"
N6630BB,"CHROMATOGRAPH, GAS, MASS SPECTROMETER, DATA SYSTEM (GC, MS/DS)"
N6630BC,"CHROMATOGRAPH, GAS, MASS SPECTROMETER"
N6630BD,"CHROMATOGRAPH, LIQUID (HPLC)"
N6630BF,"CHROMATOGRAPH, ACCESSORIES (COLUMNS, DETECTORS, PUMPS)"
N6630BH,"CHROMATOGRAPH, ION"
N6630C,COLORIMETER (ALL TYPES)
N6630D,COUNTERS
N6630DA,"COUNTERS, LIQUID SCINTILLATION"
N6630DB,"COUNTERS, GAMMA"
N6630DC,"COUNTERS, PLANCHET SYSTEMS"
N6630DE,"COUNTERS, PARTICLE"
N6630E,TURBIDIMETER (INCL NEPHELOMETER)
N6630F,HYDROMETER (ALL TYPES)
N6630G,PH METERS (ALL TYPES)
N6630GA,"PH METERS, ACCESSORIES (INCLUDES BUFFERS, ELECTRODES)"
N6630H,"MONITOR, GAS, (BETA)"
N6630L,VISCOMETER (ALL TYPES)
N6630M,WATER SAMPLING KITS (ALL TYPES)
N6630N,SOIL TESTING KITS
N6630P,SPECTROMETER
N6630PA,"SPECTROMETER, NUCLEAR MAGNETIC, RESONANCE (NMR) (INCLUDES       FOURIER TRANSFORM)"
N6630PC,"SPECTROMETER, MASS (EXCEPT LEAK DETECTOR TYPE)"
N6630PCA,IONIZATION SOURCE FOR MASS SPECTROMETERS
N6630PD,"SPECTROMETER, PLASMA EMISSION"
N6630PF,"SPECTROMETER, MASS/ICP SOURCE"
N6630Q,WATER QUALITY MONITORING SYSTEMS (IN-SITU)
N6630R,CALORIMETERS AND THERMAL ANALYSERS
N6630RA,CALORIMETERS
N6630RB,"THERMAL ANALYSIS SYSTEMS, INCLUDES THERMOGRAVIMETRIC ANALYSER   (TGA) - DIFFERENTIAL THERMAL ANALYSER (DTA) - THERMO MECHANICAL ANALYSER (TMA) - DIFFENENTIAL SCANNING CALORIMETER (DSC)"
N6630S,Vapour Pressure Determination Apparati & Instruments
N6630T,"METERS/BRIDGES, CONDUCTANCE, CONDUCTIVITY, SALINITY"
N6635,Physical Properties Testing Equipment
N6635A,"ANALYZERS, PARTICLE SIZE"
N6635B,"COMPARATORS, OPTICAL PROJECTION"
N6635C,Physical Properties Testing Equipment
N6635CA,BOILING POINT DETERMINATION APPARATUS
N6635CC,MOISTURE DETERMINATORS
N6635D,DETECTORS (EXCEPT HAZARD DETECTING)
N6635DA,"DETECTORS, LEAK (GAS, VACUUM, LIQUID)"
N6635DC,"DETECTORS, METAL FLAW, ELECTRONIC"
N6635DF,"SCANNER, RADIOISOTOPE"
N6635E,"INSPECTION EQUIPMENT, ULTRA-SONIC"
N6635F,SPECTROMETER
N6635FA,"SPECTROMETER, ELECTRON IMPACT"
N6635FB,"SPECTROMETER, GAMMA RAY"
N6635FC,"SPECTROMETER, MASS, LEAK DETECTOR TYPE"
N6635FE,"SPECTROMETER, FLUORESCENCE"
N6635FG,"SPECTROMETER, POCKET"
N6635FJ,"SPECTROMETER, X-RAY DIFFRACTION"
N6635FK,"SPECTROMETER, ENERGY DISPERSIVE (EDX)"
N6635FL,"SPECTROMETER, X-RAY FLUORESCENCE"
N6635FM,"SPECTROMETER, WAVE DISPERSIVE"
N6635H,TESTERS
N6635HB,"TESTERS, CABLE TENSIOMETER"
N6635HC,"TESTERS, MATERIAL HARDNESS"
N6635HD,"TESTERS, IMPACT"
N6635HF,"TESTERS, MATERIAL STRENGTH"
N6635HM,"TESTERS, TORQUE TENSION"
N6635HN,CALIBRATION AND TEST SPECIMENS
N6635J,"TESTING EQUIPMENT, NON-DESTRUCTIVE"
N6635K,TESTING MACHINES
N6635KB,"TESTING MACHINES, GEAR, (UNIVERSAL)"
N6635KC,"TESTING MACHINES, VIBRATION"
N6635M,"X-RAY APPARATUS (EXCEPT MEDICAL, DENTAL AND VETERINARY)"
N6635MA,"X-RAY APPARATUS, RADIOGRAPHIC, INDUSTRIAL"
N6635MD,"X-RAY EQUIPMENT, DIFFRACTION"
N6635MF,"X-RAY FILM, INDUSTRIAL"
N6635N,"BALANCING MACHINE, DYNAMIC-STATIC, HORIZONTAL"
N6635P,RHEOMETER
N6635Q,POROSIMETER
N6636,Environmental Chambers and Related Equipment
N6636A,ENVIRONMENTAL CHAMBERS
N6636AA,"ENVIRONMENTAL CHAMBERS, CONTROLLED (INCLUDES HUMIDITY AND       TEMPERATURE)"
N6636AB,"TEMPERATURE CONTROL CHAMBER, WALK-IN TYPE"
N6636AC,"ENVIRONMENTAL CONTROL CHAMBERS, ANIMAL"
N6636AD,"ENVIRONMENTAL CONTROL CHAMBERS, PLANT GROWTH"
N6636B,"CHAMBER, ACOUSTIC NOISE, ENVIRONMENTAL TYPE"
N6636D,"CHAMBERS, VACUUM"
N6636G,RAIN SIMULATION EQUIPMENT
N6636H,WIND TUNNELS
N6636J,ENVIRONMENTAL CONTROL EQUIPMENT (N.E.S.)
N6636K,FERMENTATION CHAMBERS (VESSELS) AND ACCESSORIES
N6640,Laboratory Equipment and Supplies
N6640200,"SHAKING MACHINE, LABORATORY"
N6640210,PROTEIN DNA/RNA SYNTHESIZERS
N6640220,PROTEIN DNA/RNA SEQUENCERS
N6640300,ELECTROPHORESIS EQUIPMENT
N6640A,"CABINETS, LABORATORY"
N6640AA,"CABINETS, DESICCATING (EXCLUDES DESICCATORS)"
N6640AB,"CABINETS, LABORATORY STORAGE (INCLUDES WOOD, METAL, PLASTIC)"
N6640AC,"CABINETS, LABORATORY, DESICCATING, VACUUM (EXCLUDES DESICCATORS)"
N6640B,"CENTRIFUGE, LABORATORY"
N6640BA,"CENTRIFUGE, LABORATORY, GENERAL PURPOSE"
N6640BB,"CENTRIFUGE, ULTRA HIGH SPEED"
N6640BC,"CENTRIFUGE, REFRIGERATED"
N6640BD,"CENTRIFUGE ACCESSORIES (INCLUDES ROTORS, SHIELDS, TUBES)"
N6640D,"COUNTING APPARATUS, BACTERIAL COLONY"
N6640E,FREEZE DRYING APPARATUS
N6640EA,TISSUE PROCESSING SYSTEM
N6640EB,MICROTOME
N6640F,DEMINERALIZERS (DEIONIZERS)
N6640G,DISTILLATION EQUIPMENT
N6640GB,"DISTILLATION EQUIPMENT, WATER (INCLUDES ELECTRIC, STEAM,        AUTOMATIC"
N6640GD,"DISTILLATION EQUIPMENT, (FOR CONTAMINATED SOLVENT RECOVERY)"
N6640H,FERMENTATION EQUIPMENT
N6640J,FILTER
N6640JA,"FILTER, BACTERIOLOGICAL (INCLUDES MEMBRANE)"
N6640JB,"FILTER, LABORATORY (INCLUDES PAPER, FUNNEL, OTHER THAN GLASS)"
N6640K,DESICCATORS (INCLUDES VACUUM TYPE)
N6640M,"FURNITURE, LABORATORY"
N6640MA,"FURNITURE, LABORATORY METAL"
N6640MC,"TABLE, BALANCE, LABORATORY"
N6640N,"GENERATOR, LABORATORY, GAS, OXYGEN AND HYDROGEN"
N6640NA,"BURNER, GAS, LABORATORY"
N6640Q,"INCUBATOR, LABORATORY"
N6640R,LABORATORY SCHOOL EQUIPMENT (COMMERCIAL STANDARD)
N6640RA,"LABORATORY EQUIPMENT, SPECIAL (N.E.S.)"
N6640S,LABORATORY WARE
N6640SA,LABORATORY GLASSWARE
N6640SC,LABORATORY PLATINUMWARE
N6640T,"MIXERS, LABORATORY (INCLUDES STIRRERS AND BLENDERS)"
N6640U,"OVENS, LABORATORY"
N6640V,"GLASSWARE WASHERS, LABORATORY"
N6640W,"LIQUID DELIVERY SYSTEMS, AUTOMATIC/AUTOMATED, LABORATORY"
N6640WA,"PIPETTE, AUTOMATIC"
N6640X,"HOODS, LABORATORY"
N6640XA,"HOODS, LABORATORY, CHEMICAL FUME"
N6640XB,"HOODS, LABORATORY, LAMINAR FLOW"
N6640XC,"HOODS, LABORATORY, GLOVE BOX (DRY BOX)"
N6640Y,"CRUSHERS, MILLS, LABORATORY"
N6640Z,"LABORATORY, AUTOMATION AND ROBOTICS DEVICES"
N6640ZA,LABORATORY ROBOTICS
N6640ZB,MICROMANIPULATORS
N6645,Time Measuring Instruments
N6645A,CHRONOMETERS
N6645AB,"CHRONOMETERS, STOP WATCH TYPE"
N6645B,CLOCKS
N6645BD,"CLOCKS, DIGITAL"
N6645BJ,"CLOCKS, TIME CONTROL SYSTEM"
N6645EB,"TIMERS, ELECTRONIC FOR MEASURING ELAPSED TIME"
N6645ED,"TIMERS, X-RAY"
N6645EF,"TIMERS, GENERAL (N.E.S.)"
N6645G,WATCHES
N6645GB,"WATCHES, WRIST, N.E.S."
N6645GC,"WATCHES, DIGITAL"
N6645GE,"WATCHES, WRIST, CHRONOMETER, RCAF INST 53-2, DND QPL"
N6650,"Optical Instruments, Test Equipment, Components and Accessories"
N6650A,BINOCULARS (OTHER THAN FIRE CONTROL OPTICAL SIGHTING AND        RANGING EQUIPMENT)
N6650B,BORESCOPE
N6650C,FLUOROMETER
N6650D,"GAGE, MEASURING LASER"
N6650F,IMAGE ANALYSIS SYSTEMS
N6650G,OPTICAL MULTICHANNEL ANALYZER
N6650H,LENS OPTICAL (ALL TYPES)
N6650J,MAGNIFIER (ALL TYPES)
N6650K,Microscope
N6650KA,"MICROSCOPE, COMPOUND (INCLUDES, PHASE, POLARIZING)"
N6650KB,"MICROSCOPE, ELECTRON (INCLUDES SEM AND TEM)"
N6650KBA,"MICROSCOPE, ELECTRON, ACCESSORIES"
N6650KD,"Microscope, Laser"
N6650KE,"Microscope, Stereo"
N6650KF,"MICROSCOPE ACCESSORIES, EXCEPT ELECTRON"
N6650KG,"MICROSCOPE, INVERTED"
N6650L,Optical Components
N6650M,PHOTOMETER
N6650MA,PHOTOMETERS (FLAME AND OPTICAL)
N6650MB,LUMINOMETER (BIO AND CHEMILUMINESCENCE)
N6650N,POLARIMETER
N6650Q,SPECTROPHOTOMETER
N6650QA,"SPECTROPHOTOMETER, ULTRA-VIOLET/VISIBLE, SINGLE AND DOUBLE BEAM"
N6650QB,"SPECTROPHOTOMETER, FLUORESCENCE (SPECTROFLUOROMETER)"
N6650QC,"SPECTROPHOTOMETER, INFRARED (SINGLE AND DOUBLE BEAM)"
N6650QD,"SPECTROPHOTOMETER, INFRARED (FOURIER-TRANSFORM)"
N6650QE,SPECTROPHOTOMETER ACCESSORIES
N6650QF,"SPECTROPHOTOMETER, ATOMIC ABSORPTION"
N6650R,SPECTROSCOPES
N6650S,"TELESCOPES, ALL TYPES"
N6650U,"REFRACTOMETERS, OPTICAL (ALL TYPES)"
N6650V,Body Scanning Measuring and Sizing System
N6655,Geophysical Instruments
N6655A,"DETECTORS, RADIATION ALL TYPES, GEOPHYSICAL TYPE"
N6655C,GEODETIC INSTRUMENTS
N6655D,MAGNETOMETERS
N6655DA,"MAGNETOMETERS, GEOPHYSICAL"
N6655DC,"MAGNETOMETERS, OCEANOGRAPHIC"
N6655F,OCEANOGRAPHIC INSTRUMENTS
N6655FB,HYDROPHONE
N6655FC,"OCEAN PROBES (TEMPERATURE, DEPTH, SALINITY)"
N6655G,SEISMOGRAPHIC INSTRUMENTS
N6655GA,"DRILLHOLE LOGGING, SEISMOGRAPHIC"
N6655H,ELECTROMAGNETIC INSTRUMENTATION
N6655J,BOREHOLE EQUIPMENT SYSTEMS
N6655K,RESISTIVITY INSTRUMENTATION
N6655KA,DC RESISTIVITY AND SELF POTENTIAL MEASURING SYSTEM
N6655M,"PORE PRESSURE MEASURING DEVICES (INCLUDES: PIEZOMETERS, PRESSURE CELLS, TRANSDUCERS)"
N6655N,SETTLEMENT AND DISPLACEMENT MEASURING EQUIPMENT
N6655NE,STRAIN/STRESS METERS
N6660,Meteorological Instruments and Apparatus
N6660301,"METEOROLOGICAL STATION, AUTOMATIC, REPORTING, RADAR"
N6660999,METEOROLOGICAL INSTRUMENTS AND APPARATUS ELECTRICAL AND         ELECTRONIC COMPONENTS AND SPARES
N6660A,"ANEMOMETER, METEOROLOGICAL TYPE"
N6660B,"BALLOON, METEOROLOGICAL"
N6660BB,"PARACHUTES PAPER, METEOROLOGICAL, RADIOSONDE SETS"
N6660C,CEILOMETER
N6660F,GAGE (METEOROLOGICAL INSTRUMENT)
N6660FA,"GAGE, RAIN (PRECIPITATION)"
N6660G,INDICATORS (METEOROLOGICAL INSTRUMENTS)
N6660GA,"INDICATOR, WIND DIRECTION AND SPEED"
N6660J,"RECORDER, METEOROLOGICAL INSTRUMENT"
N6660JA,"RECORDER, CHART TYPE, METEOROLOGY ONLY (INCLUDES SUPPLIES)"
N6660JC,"RECORDER, SUNSHINE DURATION"
N6660JE,"RECORDER, TEMPERATURE"
N6660K,"RECORDING SET, WEATHER DATA"
N6660M,THERMOGRAPH
N6660N,"BAROMETER, METEOROGICAL, ALL TYPES"
N6660P,WIND SOCK
N6660Q,TRANSMISSOMETER (ALL TYPES)
N6665,Hazard-Detecting Instruments and Apparatus
N6665A,"ALARM SYSTEMS, HAZARD DETECTING"
N6665AB,"ALARM SYSTEMS, GAS, RADIOACTIVE"
N6665B,"DETECTORS, HAZARD"
N6665BAA,"DETECTORS, HAZARD, CONCEALED WEAPON, WALK-THROUGH"
N6665BAB,"DETECTORS, HAZARD, CONCEALED WEAPON, HAND-HELD"
N6665BAC,"DETECTORS, HAZARD, CONCEALED WEAPON, X-RAY INSPECTION"
N6665BB,"DETECTORS, HAZARD, EXPLOSIVES"
N6665BC,"DETECTORS, HAZARD, RADIATION"
N6665BCB,"DETECTORS, HAZARD, RADIATION, DOSIMETER TYPE"
N6665BCC,"HOLDERS FOR DETECTORS, DOSIMETER TYPE"
N6665BE,"DETECTORS, HAZARD, GAS (INCLUDES TOXIC AND EXPLOSIVE)"
N6665BFA,"DETECTOR KIT, CHEMICAL AGENT (NERVE)"
N6665BFB,"DETECTOR KIT COMPONENTS, N.E.S."
N6665BFC,"DETECTOR, CHEMICAL AGENT (NERVE)"
N6665BFE,"ANALYZING KIT, CHEMICAL AGENT (CW)"
N6665BFG,"DETECTION TUBE ASSEMBLY, CHEMICAL AGENTS (CW)"
N6665BG,"DETECTORS, NBCW (ELECTRICAL AND ELECTRONIC)"
N6665C,"Blood Alcohol Level Measuring Instruments, Breath Sampling Type"
N6665CA,"Blood Alcohol Level Measuring Instruments, Breath Sampling Type; Accessories and Spare Parts Only"
N6665D,"DETECTORS, METAL"
N6665DA,"DETECTORS, METAL, NON-MILITARY"
N6665DB,"DETECTORS, METAL, MILITARY (MINE DETECTORS AND SETS)"
N6665E,WATER TESTING KITS
N6665K,"KIT, REFILL, ANALYZING COMPONENTS CBR AGENTS SAMPLING AND ANALYZING KIT (CW)"
N6665L,"KIT, REFILL, BIOLOGICAL AGENT, SAMPLING KIT (CW)"
N6665M,"KIT, REFILL, CHEMICAL AGENT DETECTOR (CW)"
N6665QA,"TUBE, DISPENSER, DETECTOR (CW)"
N6665U,"PUMP ASSEMBLY, AIR SAMPLING (CW)"
N6665W,"DETECTORS, DRUGS OF ABUSE"
N6665YA,"DETECTOR KIT, CHEMICAL AGENT (CW)"
